,player_id,player_name,team,team_id,posiciones,partidos_jugados,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_jersey_number,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,release_clause_eur,competition,tackle_success_rate,tackles_successful,interception_success_rate,interceptions,clearances,blocks,head_clearances,head_clearances_won,head_clearance_success_rate,headed_shots_total,headed_shots_after_duel,headed_shot_duel_rate,total_passes,completed_passes,incomplete_passes,passes_out,offside_passes,failed_passes,pass_completion_rate,avg_pass_length,ground_passes,low_passes,high_passes,ground_pass_percentage,low_pass_percentage,high_pass_percentage,crosses_total,crosses_completed,cutbacks_total,cutbacks_completed,switches_total,switches_completed,deflected_passes,goal_assists,key_passes,chances_created,through_balls_total,through_balls_completed,head_pass_percentage,right_foot_pass_percentage,left_foot_pass_percentage,right_foot_pass_accuracy,left_foot_pass_accuracy,passes_own_half,passes_opposition_half,passes_from_opposition_half_percentage,progressive_passes,progressive_passes_completed,progressive_passes_accuracy,passes_final_third,passes_final_third_accuracy,passes_to_box,passes_to_box_accuracy,carries,progressive_carries,progressive_carries_rate,avg_carry_distance,duels_total,duels_won,duel_success_rate,yellow_cards,red_cards,times_dribbled_past,ball_recoveries,offensive_recoveries,pressures,counterpress,dribbles_completed,dribble_success_rate,fouls_won,penalties_won,fouls_committed,penalties_conceded,minutes_played,goals_scored,shots_total,non_blocked_shots,shots_on_target,shots_off_target,blocked_shots,shot_accuracy,xg_total,avg_xg,goals_minus_xg,penalty_goals,shots_inside_box,conversion_rate_inside_box,left_foot_goal_percentage,right_foot_goal_percentage,headed_goal_percentage,free_kick_goals,saves,save_percentage,aerial_dominance_index,penalties_saved,penalty_save_percentage,keeper_sweeper,PSxG,clean_sheets,goals_conceded,psxg_minus_goals_conceded,tackles_successful_per90,interceptions_per90,clearances_per90,blocks_per90,head_clearances_per90,head_clearances_won_per90,times_dribbled_past_per90,ball_recoveries_per90,offensive_recoveries_per90,pressures_per90,counterpress_per90,total_passes_per90,completed_passes_per90,incomplete_passes_per90,passes_out_per90,offside_passes_per90,failed_passes_per90,ground_passes_per90,low_passes_per90,high_passes_per90,deflected_passes_per90,crosses_total_per90,crosses_completed_per90,cutbacks_total_per90,cutbacks_completed_per90,switches_total_per90,switches_completed_per90,through_balls_total_per90,through_balls_completed_per90,passes_own_half_per90,passes_opposition_half_per90,progressive_passes_per90,progressive_passes_completed_per90,passes_final_third_per90,passes_to_box_per90,carries_per90,progressive_carries_per90,dribbles_completed_per90,duels_total_per90,duels_won_per90,fouls_won_per90,fouls_committed_per90,penalties_won_per90,penalties_conceded_per90,penalties_saved_per90,saves_per90,keeper_sweeper_per90,shots_total_per90,non_blocked_shots_per90,shots_on_target_per90,shots_off_target_per90,blocked_shots_per90,shots_inside_box_per90,free_kick_goals_per90,goals_scored_per90,penalty_goals_per90,goal_assists_per90,key_passes_per90,chances_created_per90,goals_conceded_per90,xg_total_per90,goals_minus_xg_per90,PSxG_per90,psxg_minus_goals_conceded_per90,yellow_cards_per90,red_cards_per90,posicion_mas_jugada
10,3379,Alphonse Areola,Villarreal,222,['Goalkeeper'],32,76,85,7000000.00,40000.00,22,1993-02-27,191,88,13.00,Paris Saint-Germain,2016.00,18,France,Right,nan,Spain - La Liga,0.00,0,0.00,0,1,2,0,0,0.00,0,0,0.00,835,481,329,21,4,354,57.60,40.20,218.00,42.00,601.00,25.31,4.87,69.80,0.00,0.00,0.00,0.00,25.00,14.00,0.00,0,0,0,0.00,0.00,0.11,70.38,2.90,49.50,44.00,835.00,0.00,0.00,581,212,36.49,86,25.58,8,0.00,135,82,60.74,11.31,0,0,0.00,1,0,0,160,0,2,1,1,100.00,8,0,1,0,2984,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,83,76.84,46.10,1,50.00,31,15.05,15,25,-9.95,0.00,0.00,0.03,0.06,0.00,0.00,0.00,4.82,0.00,0.06,0.03,25.18,14.50,9.92,0.63,0.12,10.67,6.57,1.26,18.12,0.00,0.00,0.00,0.00,0.00,0.75,0.42,0.00,0.00,25.18,0.00,17.52,6.39,2.59,0.24,4.07,2.47,0.03,0.00,0.00,0.24,0.03,0.00,0.00,0.03,2.50,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.45,-0.31,0.03,0.00,Goalkeeper
11,3486,Fernando Llorente Torres,Sevilla,213,"['Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Defensive Midfield', 'Left Wing']",23,80,80,13500000.00,90000.00,30,1985-02-26,195,90,24.00,,2018.00,45,Spain,Right,nan,Spain - La Liga,75.00,9,55.56,5,12,13,10,1,10.00,19,13,68.42,383,250,125,7,1,133,65.27,13.51,157.00,131.00,101.00,40.35,33.67,25.96,8.00,4.00,0.00,0.00,2.00,2.00,0.00,3,14,17,2.00,2.00,13.02,61.97,17.25,78.97,63.26,75.00,308.00,80.41,60,23,38.33,190,55.79,56,50.00,64,32,50.00,11.21,12,8,66.67,4,0,7,26,0,204,44,10,50.00,8,1,38,0,1306,4,31,29,15,14,2,51.72,4.84,0.15,-0.85,0,30,13.33,0.00,25.00,75.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.62,0.34,0.82,0.89,0.68,0.06,0.48,1.79,0.00,14.05,3.03,26.39,17.22,8.61,0.48,0.06,9.16,10.81,9.02,6.96,0.00,0.55,0.27,0.00,0.00,0.13,0.13,0.13,0.13,5.16,21.22,4.13,1.58,13.09,3.85,4.41,2.20,0.68,0.82,0.55,0.55,2.61,0.06,0.00,0.00,0.00,0.00,2.13,1.99,1.03,0.96,0.13,2.06,0.00,0.27,0.00,0.20,0.96,1.17,0.00,0.33,-0.06,0.00,0.00,0.27,0.00,Center Forward
12,3497,Vicente Iborra De La Fuente,Sevilla,213,"['Right Defensive Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Attacking Midfield']",29,81,83,16000000.00,100000.00,27,1988-01-16,195,88,8.00,,2020.00,45,Spain,Right,nan,Spain - La Liga,60.71,17,55.56,10,28,42,21,6,28.57,12,10,83.33,645,442,186,13,4,203,68.53,17.09,339.00,150.00,161.00,52.15,23.07,24.76,13.00,4.00,3.00,0.00,12.00,6.00,0.00,2,11,13,3.00,1.00,13.28,68.63,14.20,78.76,72.72,290.00,355.00,55.03,145,60,41.38,234,49.15,62,35.47,109,73,66.97,11.24,28,17,60.71,9,1,15,48,0,272,47,6,54.55,28,0,50,0,1949,7,32,26,12,14,6,46.15,6.91,0.21,0.09,0,29,24.14,14.29,57.14,28.57,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.78,0.46,1.29,1.93,0.96,0.27,0.69,2.21,0.00,12.56,2.17,29.78,20.41,8.58,0.60,0.18,9.37,15.65,6.92,7.43,0.00,0.60,0.18,0.13,0.00,0.55,0.27,0.13,0.04,13.39,16.39,6.69,2.77,10.80,2.86,5.03,3.37,0.27,1.29,0.78,1.29,2.30,0.00,0.00,0.00,0.00,0.00,1.47,1.20,0.55,0.64,0.27,1.33,0.00,0.32,0.00,0.09,0.50,0.60,0.00,0.31,0.00,0.00,0.00,0.41,0.04,Center Attacking Midfield
13,3508,Sandro Ramírez Castillo,Barcelona,217,"['Left Wing', 'Center Forward', 'Right Wing', 'Right Midfield']",10,72,84,3500000.00,30000.00,19,1995-07-09,175,71,19.00,,2017.00,45,Spain,Right,nan,Spain - La Liga,0.00,0,66.67,2,1,6,1,1,100.00,0,0,0.00,91,72,18,1,0,19,79.12,13.73,67.00,15.00,9.00,73.62,16.48,9.89,6.00,0.00,0.00,0.00,2.00,1.00,0.00,1,4,5,1.00,0.00,4.49,83.14,8.98,83.78,87.50,16.00,75.00,82.41,12,9,75.00,45,71.11,16,31.25,32,15,46.88,13.03,1,0,0.00,0,0,2,11,0,54,21,2,25.00,7,0,4,0,372,0,10,7,1,6,3,14.29,1.93,0.19,-1.93,0,8,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.00,0.48,0.24,1.45,0.24,0.24,0.48,2.66,0.00,13.06,5.08,22.01,17.41,4.35,0.24,0.00,4.59,16.20,3.62,2.17,0.00,1.45,0.00,0.00,0.00,0.48,0.24,0.24,0.00,3.87,18.14,2.90,2.17,10.88,3.87,7.74,3.62,0.48,0.24,0.00,1.69,0.96,0.00,0.00,0.00,0.00,0.00,2.41,1.69,0.24,1.45,0.72,1.93,0.00,0.00,0.00,0.24,0.96,1.20,0.00,0.46,-0.47,0.00,0.00,0.00,0.00,Right Wing
14,3601,Charly Musonda Junior,Real Betis,218,"['Right Midfield', 'Left Midfield', 'Left Wing', 'Right Wing', 'Left Defensive Midfield', 'Right Wing Back', 'Left Wing Back', 'Left Center Midfield']",16,64,74,700000.00,5000.00,21,1993-09-17,165,56,34.00,,2017.00,45,Spain,Right,nan,Spain - La Liga,37.50,9,60.00,9,5,17,1,0,0.00,1,0,0.00,391,284,101,4,2,107,72.63,15.38,274.00,53.00,67.00,69.54,13.45,17.00,31.00,5.00,0.00,0.00,14.00,7.00,0.00,1,11,12,3.00,0.00,1.04,84.29,14.39,72.98,70.90,84.00,307.00,78.51,88,45,51.14,213,61.50,70,30.00,284,176,61.97,14.75,24,9,37.50,2,0,15,60,0,243,56,52,57.78,57,1,20,0,1212,1,14,10,6,4,4,60.00,0.67,0.04,0.33,0,5,20.00,0.00,0.00,100.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.66,0.66,0.37,1.26,0.07,0.00,1.11,4.45,0.00,18.04,4.15,29.03,21.08,7.50,0.29,0.14,7.94,20.34,3.93,4.97,0.00,2.30,0.37,0.00,0.00,1.03,0.51,0.22,0.00,6.23,22.79,6.53,3.34,15.81,5.19,21.08,13.06,3.86,1.78,0.66,4.23,1.48,0.07,0.00,0.00,0.00,0.00,1.03,0.74,0.44,0.29,0.29,0.37,0.00,0.07,0.00,0.07,0.81,0.89,0.00,0.04,0.02,0.00,0.00,0.14,0.00,Left Midfield
15,3610,Roque Mesa Quevedo,Las Palmas,208,"['Right Wing', 'Right Center Midfield', 'Right Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Back']",34,71,75,1700000.00,25000.00,26,1989-06-07,168,64,15.00,,2016.00,45,Spain,Right,nan,Spain - La Liga,82.00,41,76.00,38,31,38,12,4,33.33,1,1,100.00,2066,1802,240,21,3,264,87.22,17.91,1678.00,172.00,224.00,80.90,8.29,10.80,9.00,2.00,1.00,0.00,47.00,35.00,2.00,2,14,16,5.00,2.00,3.71,77.82,18.27,89.13,84.75,1105.00,961.00,46.51,309,207,66.98,414,72.70,62,33.86,859,428,49.83,13.07,50,40,80.00,12,0,49,222,0,482,140,39,58.21,65,0,49,0,3161,1,33,27,7,19,6,25.93,1.80,0.05,-0.80,0,8,12.50,100.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.16,1.08,0.88,1.08,0.34,0.11,1.39,6.32,0.00,13.72,3.98,58.82,51.30,6.83,0.59,0.08,7.51,47.77,4.89,6.37,0.05,0.25,0.05,0.02,0.00,1.33,0.99,0.14,0.05,31.46,27.36,8.79,5.89,11.78,1.76,24.45,12.18,1.11,1.42,1.13,1.85,1.39,0.00,0.00,0.00,0.00,0.00,0.93,0.76,0.19,0.54,0.17,0.22,0.00,0.02,0.00,0.05,0.39,0.45,0.00,0.05,-0.03,0.00,0.00,0.34,0.00,Right Defensive Midfield
16,3637,Grzegorz Krychowiak,Sevilla,213,"['Left Center Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Center Back']",26,82,86,21500000.00,110000.00,25,1990-01-29,186,85,4.00,,2018.00,37,Poland,Right,nan,Spain - La Liga,62.50,45,60.81,45,84,48,49,23,46.94,12,8,66.67,1225,1021,174,26,4,204,83.35,20.98,848.00,151.00,231.00,68.94,12.27,18.78,6.00,3.00,2.00,0.00,41.00,31.00,0.00,0,5,5,2.00,1.00,7.65,78.07,13.75,87.88,86.25,855.00,370.00,30.20,272,163,59.93,220,67.27,26,42.31,353,168,47.59,11.92,72,44,61.11,6,0,21,120,1,362,66,12,75.00,62,2,52,0,2326,0,22,17,2,15,5,11.76,1.86,0.08,-1.86,0,14,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.74,1.74,3.25,1.85,1.89,0.88,0.81,4.64,0.03,14.00,2.55,47.39,39.50,6.73,1.00,0.15,7.89,32.81,5.84,8.93,0.00,0.23,0.11,0.07,0.00,1.58,1.19,0.07,0.03,33.08,14.31,10.52,6.30,8.51,1.00,13.65,6.50,0.46,2.78,1.70,2.39,2.01,0.07,0.00,0.00,0.00,0.00,0.85,0.65,0.07,0.58,0.19,0.54,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.07,-0.08,0.00,0.00,0.23,0.00,Left Defensive Midfield
17,3638,Shkodran Mustafi,Valencia,207,"['Right Center Back', 'Center Back']",30,82,87,23000000.00,130000.00,23,1992-04-17,184,82,5.00,,2019.00,21,Germany,Right,nan,Spain - La Liga,60.23,53,58.54,48,177,70,113,63,55.75,12,8,66.67,1479,1206,231,33,9,273,81.54,24.13,978.00,133.00,378.00,65.68,8.93,25.38,1.00,0.00,0.00,0.00,63.00,49.00,0.00,0,3,3,0.00,0.00,8.07,88.24,2.83,83.86,87.50,1299.00,180.00,12.17,425,257,60.47,188,56.38,19,21.05,411,213,51.82,12.14,88,50,56.82,14,0,32,141,0,358,66,7,50.00,22,1,42,0,2791,2,24,17,4,13,7,23.53,1.98,0.08,0.01,0,20,10.00,0.00,0.00,100.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.70,1.54,5.70,2.25,3.64,2.03,1.03,4.54,0.00,11.54,2.12,47.69,38.88,7.44,1.06,0.29,8.80,31.53,4.28,12.18,0.00,0.03,0.00,0.00,0.00,2.03,1.58,0.00,0.00,41.88,5.80,13.70,8.28,6.06,0.61,13.25,6.86,0.22,2.83,1.61,0.70,1.35,0.03,0.00,0.00,0.00,0.00,0.77,0.54,0.12,0.41,0.22,0.64,0.00,0.06,0.00,0.00,0.09,0.09,0.00,0.06,0.00,0.00,0.00,0.45,0.00,Right Center Back
18,3990,Jesé Rodríguez Ruiz,Real Madrid,220,"['Center Forward', 'Right Wing', 'Left Wing', 'Left Center Midfield', 'Left Back', 'Right Center Forward', 'Right Center Midfield', 'Left Midfield']",28,78,85,12000000.00,70000.00,22,1993-02-26,178,73,20.00,,2017.00,45,Spain,Right,nan,Spain - La Liga,83.33,15,70.00,7,3,11,1,0,0.00,0,0,0.00,398,307,85,4,2,91,77.14,14.99,313.00,42.00,44.00,78.44,10.52,11.02,41.00,12.00,4.00,1.00,8.00,5.00,1.00,6,20,26,1.00,0.00,1.55,92.72,5.19,78.43,55.00,63.00,335.00,84.17,62,46,74.19,232,70.26,85,43.53,172,133,77.33,18.30,18,12,66.67,0,0,5,42,0,121,25,20,60.61,14,0,14,0,655,5,21,19,17,2,2,89.47,3.18,0.15,1.82,0,19,26.32,20.00,80.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,2.06,0.96,0.41,1.51,0.13,0.00,0.68,5.77,0.00,16.62,3.43,54.68,42.18,11.67,0.54,0.27,12.50,43.00,5.77,6.04,0.13,5.63,1.64,0.54,0.13,1.09,0.68,0.13,0.00,8.65,46.03,8.51,6.32,31.87,11.67,23.63,18.27,2.74,2.47,1.64,1.92,1.92,0.00,0.00,0.00,0.00,0.00,2.88,2.61,2.33,0.27,0.27,2.61,0.00,0.68,0.00,0.82,2.74,3.57,0.00,0.43,0.25,0.00,0.00,0.00,0.00,Left Wing
19,4320,Neymar da Silva Santos Junior,Barcelona,217,"['Left Wing', 'Left Midfield']",34,88,93,71500000.00,240000.00,23,1992-02-05,174,68,11.00,,2018.00,54,Brazil,Right,nan,Spain - La Liga,40.00,10,76.92,10,3,29,1,0,0.00,4,2,50.00,1958,1532,402,16,8,426,78.23,15.59,1429.00,253.00,288.00,72.53,12.84,14.61,71.00,26.00,14.00,7.00,64.00,48.00,0.00,12,82,94,35.00,18.00,1.86,82.78,14.62,78.38,77.65,244.00,1714.00,87.53,282,185,65.59,1244,70.18,374,43.85,1074,585,54.47,14.17,25,10,40.00,6,0,27,124,0,392,121,169,61.90,159,8,55,0,3136,24,123,101,56,44,22,55.45,20.47,0.16,3.53,5,96,23.96,45.83,54.17,0.00,1,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.28,0.28,0.08,0.83,0.02,0.00,0.77,3.55,0.00,11.25,3.47,56.19,43.96,11.53,0.45,0.22,12.22,41.01,7.26,8.26,0.00,2.03,0.74,0.40,0.20,1.83,1.37,1.00,0.51,7.00,49.19,8.09,5.30,35.70,10.73,30.82,16.78,4.85,0.71,0.28,4.56,1.57,0.22,0.00,0.00,0.00,0.00,3.52,2.89,1.60,1.26,0.63,2.75,0.02,0.68,0.14,0.34,2.35,2.69,0.00,0.58,0.10,0.00,0.00,0.17,0.00,Left Wing
20,4324,Daniel Alves da Silva,Barcelona,217,"['Right Back', 'Left Center Back']",29,84,84,16000000.00,170000.00,32,1983-05-06,172,70,6.00,,2017.00,54,Brazil,Right,nan,Spain - La Liga,65.62,42,51.72,15,33,63,21,6,28.57,1,0,0.00,1961,1682,252,24,3,279,85.77,16.68,1250.00,388.00,333.00,63.41,19.68,16.89,86.00,26.00,3.00,3.00,79.00,65.00,5.00,4,18,22,17.00,7.00,1.93,85.87,11.56,85.01,84.23,786.00,1175.00,59.91,317,228,71.92,712,74.02,185,40.00,467,319,68.31,11.69,64,35,54.69,7,0,32,157,2,381,113,26,50.98,24,0,43,0,2218,0,16,11,4,7,5,36.36,0.66,0.04,-0.67,0,6,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.70,0.60,1.33,2.55,0.85,0.24,1.29,6.37,0.08,15.45,4.58,79.57,68.25,10.22,0.97,0.12,11.32,50.72,15.74,13.51,0.20,3.48,1.05,0.12,0.12,3.20,2.63,0.68,0.28,31.89,47.67,12.86,9.25,28.89,7.50,18.94,12.94,1.05,2.59,1.42,0.97,1.74,0.00,0.00,0.00,0.00,0.00,0.64,0.44,0.16,0.28,0.20,0.24,0.00,0.00,0.00,0.16,0.73,0.89,0.00,0.02,-0.03,0.00,0.00,0.28,0.00,Right Back
21,4353,Aymeric Laporte,Athletic Club,215,['Left Center Back'],26,83,87,26000000.00,100000.00,21,1994-05-27,189,85,4.00,,2019.00,18,France,Left,nan,Spain - La Liga,56.25,27,46.00,23,103,45,61,24,39.34,6,1,16.67,1328,1093,211,22,2,235,82.30,22.68,864.00,154.00,319.00,64.62,11.51,23.85,7.00,1.00,1.00,1.00,53.00,40.00,1.00,1,5,6,1.00,0.00,8.48,21.28,69.52,87.82,81.69,1127.00,201.00,15.13,374,218,58.29,207,53.62,40,17.50,342,241,70.47,13.04,48,27,56.25,8,2,19,102,1,235,38,11,57.89,27,1,31,3,2322,3,20,12,6,6,8,50.00,2.98,0.14,0.02,0,15,20.00,33.33,0.00,66.67,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.04,0.89,3.99,1.74,2.36,0.93,0.73,3.95,0.03,9.10,1.47,51.47,42.36,8.17,0.85,0.07,9.10,33.48,5.96,12.36,0.03,0.27,0.03,0.03,0.03,2.05,1.55,0.03,0.00,43.68,7.79,14.49,8.44,8.02,1.55,13.25,9.34,0.42,1.86,1.04,1.04,1.20,0.03,0.11,0.00,0.00,0.00,0.77,0.46,0.23,0.23,0.31,0.58,0.00,0.11,0.00,0.03,0.19,0.23,0.00,0.11,0.00,0.00,0.00,0.31,0.07,Left Center Back
22,4406,Aymen Abdennour,Valencia,207,"['Left Center Back', 'Left Back']",22,76,76,4000000.00,90000.00,28,1987-06-12,186,83,19.00,,2017.00,45,Spain,Right,nan,Spain - La Liga,65.70,23,61.54,32,92,44,47,19,40.43,3,2,66.67,885,736,129,20,0,149,83.16,21.73,614.00,82.00,198.00,68.68,9.17,22.14,0.00,0.00,0.00,0.00,27.00,22.00,0.00,0,3,3,1.00,0.00,5.04,10.81,83.29,90.00,84.99,798.00,87.00,9.83,187,91,48.66,76,50.00,7,14.29,269,138,51.30,11.93,35,19,54.29,4,0,18,65,0,200,29,11,100.00,14,0,24,0,2054,0,7,6,2,4,1,33.33,0.99,0.14,-1.00,0,7,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.00,1.40,4.03,1.92,2.05,0.83,0.78,2.84,0.00,8.76,1.27,38.77,32.24,5.65,0.87,0.00,6.52,26.90,3.59,8.67,0.00,0.00,0.00,0.00,0.00,1.18,0.96,0.04,0.00,34.96,3.81,8.19,3.98,3.33,0.30,11.78,6.04,0.48,1.53,0.83,0.61,1.05,0.00,0.00,0.00,0.00,0.00,0.30,0.26,0.08,0.17,0.04,0.30,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.04,-0.05,0.00,0.00,0.17,0.00,Left Center Back
23,4418,Matheus Dória Macedo,Granada,1049,['Left Center Back'],8,75,81,4800000.00,25000.00,20,1994-11-08,189,82,12.00,Olympique de Marseille,2016.00,54,Brazil,Left,nan,Spain - La Liga,57.14,4,25.00,4,31,8,11,2,18.18,0,0,0.00,168,113,48,7,0,55,67.26,24.07,82.00,19.00,68.00,48.52,11.24,40.23,0.00,0.00,0.00,0.00,11.00,8.00,1.00,0,0,0,0.00,0.00,7.40,14.81,77.77,70.83,69.84,146.00,22.00,13.09,66,31,46.97,35,31.43,6,0.00,40,26,65.00,10.58,7,3,42.86,4,1,2,16,0,59,11,0,0.00,0,0,8,0,654,0,2,1,0,1,1,0.00,0.12,0.06,-0.12,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.55,0.55,4.26,1.10,1.51,0.27,0.27,2.20,0.00,8.11,1.51,23.11,15.55,6.60,0.96,0.00,7.56,11.28,2.61,9.35,0.13,0.00,0.00,0.00,0.00,1.51,1.10,0.00,0.00,20.09,3.02,9.08,4.26,4.81,0.82,5.50,3.57,0.00,0.96,0.41,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.27,0.13,0.00,0.13,0.13,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.02,0.00,0.00,0.55,0.13,Left Center Back
24,4498,Jean-Sylvain Claude Babin,Granada,1049,"['Right Center Back', 'Left Center Back']",25,74,74,2700000.00,40000.00,28,1986-10-14,182,84,6.00,,2018.00,18,France,Right,nan,Spain - La Liga,54.55,12,36.84,14,151,36,78,28,35.90,11,8,72.73,845,699,134,8,4,146,82.72,21.44,563.00,72.00,217.00,66.07,8.45,25.46,1.00,0.00,0.00,0.00,12.00,9.00,0.00,0,2,2,0.00,0.00,10.34,78.69,10.71,86.69,89.65,756.00,89.00,10.53,199,112,56.28,94,41.49,12,0.00,173,93,53.76,10.23,22,12,54.55,5,0,7,41,0,147,36,1,100.00,7,0,15,1,2336,3,13,11,5,6,2,45.45,1.53,0.11,1.46,0,13,23.08,0.00,0.00,100.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,0.46,0.53,5.81,1.38,3.00,1.07,0.26,1.57,0.00,5.66,1.38,32.55,26.93,5.16,0.30,0.15,5.62,21.69,2.77,8.36,0.00,0.03,0.00,0.00,0.00,0.46,0.34,0.00,0.00,29.12,3.42,7.66,4.31,3.62,0.46,6.66,3.58,0.03,0.84,0.46,0.26,0.57,0.00,0.03,0.00,0.00,0.00,0.50,0.42,0.19,0.23,0.07,0.50,0.00,0.11,0.00,0.00,0.07,0.07,0.00,0.05,0.05,0.00,0.00,0.19,0.00,Right Center Back
25,4546,Dimitri Foulquier,Granada,1049,"['Right Back', 'Right Wing', 'Right Wing Back', 'Right Midfield', 'Left Back']",21,71,77,1900000.00,20000.00,22,1993-03-23,183,78,22.00,,2019.00,18,France,Right,nan,Spain - La Liga,60.53,23,31.82,14,38,38,19,8,42.11,0,0,0.00,695,534,141,19,1,161,76.83,16.26,343.00,194.00,161.00,49.14,27.79,23.06,20.00,7.00,1.00,1.00,8.00,6.00,1.00,1,10,11,1.00,1.00,9.29,80.60,9.69,74.18,85.41,360.00,335.00,48.20,147,74,50.34,215,63.72,40,30.00,177,124,70.06,13.65,38,21,55.26,5,0,5,69,0,248,42,19,46.34,11,0,28,0,1491,1,6,4,1,3,2,25.00,0.95,0.15,0.05,0,4,25.00,0.00,100.00,0.00,0,0,0.00,0.00,0,0.00,0,0.00,0,0,0.00,1.38,0.84,2.29,2.29,1.14,0.48,0.30,4.16,0.00,14.96,2.53,41.95,32.23,8.51,1.14,0.06,9.71,20.70,11.71,9.71,0.06,1.20,0.42,0.06,0.06,0.48,0.36,0.06,0.06,21.73,20.22,8.87,4.46,12.97,2.41,10.68,7.48,1.14,2.29,1.26,0.66,1.69,0.00,0.00,0.00,0.00,0.00,0.36,0.24,0.06,0.18,0.12,0.24,0.00,0.06,0.00,0.06,0.60,0.66,0.00,0.05,0.00,0.00,0.00,0.30,0.00,Right Back
26,4691,Claudio Andrés Bravo Muñoz,Barcelona,217,['Goalkeeper'],32,83,83,17500000.00,130000.00,32,1983-04-13,184,80,13.00,,2018.00,55,Chile,Right,nan,Spain - La Liga,0.00,0,0.00,0,2,1,0,0,0.00,0,0,0.00,997,848,134,11,4,149,85.06,26.25,675.00,72.00,257.00,67.23,7.17,25.59,0.00,0.00,0.00,0.00,23.00,15.00,1.00,0,0,0,0.00,0.00,0.19,75.49,8.06,84.03,87.65,997.00,0.00,0.00,253,115,45.45,38,26.32,3,0.00,137,64,46.72,9.25,0,0,0.00,0,0,2,119,0,3,1,1,100.00,1,0,0,0,2957,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,83,80.58,9.30,0,0.00,12,13.59,16,20,-6.41,0.00,0.00,0.06,0.03,0.00,0.00,0.06,3.62,0.00,0.09,0.03,30.34,25.80,4.07,0.33,0.12,4.53,20.54,2.19,7.82,0.03,0.00,0.00,0.00,0.00,0.70,0.45,0.00,0.00,30.34,0.00,7.70,3.50,1.15,0.09,4.16,1.94,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,2.52,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.41,-0.20,0.00,0.00,Goalkeeper
